Zipcode,MedianIncome
ZCTA5 76687,52633.00
ZCTA5 76689,38750.00
ZCTA5 76690,48265.00
ZCTA5 76691,41566.00
ZCTA5 76692,35592.00
ZCTA5 76693,27917.00
ZCTA5 76701,18275.00
ZCTA5 76704,39164.00
ZCTA5 76705,25717.00
ZCTA5 76706,31851.00
ZCTA5 76707,41759.00
ZCTA5 76708,37515.00
ZCTA5 76710,30864.00
ZCTA5 76711,66917.00
ZCTA5 76712,
ZCTA5 76798,39165.00
ZCTA5 76801,50893.00
ZCTA5 76802,70893.00
ZCTA5 76820,34375.00
ZCTA5 76821,38315.00
ZCTA5 76823,
ZCTA5 76824,40017.00
ZCTA5 76825,63500.00
ZCTA5 76827,47813.00
ZCTA5 76828,
ZCTA5 76831,48281.00
ZCTA5 76832,34742.00
ZCTA5 76834,
ZCTA5 76836,53250.00
ZCTA5 76837,
ZCTA5 76841,39063.00
ZCTA5 76842,44783.00
ZCTA5 76844,37917.00
ZCTA5 76845,29063.00
ZCTA5 76848,40568.00
ZCTA5 76849,42431.00
ZCTA5 76852,36083.00
ZCTA5 76853,40833.00
ZCTA5 76854,40956.00
ZCTA5 76856,51918.00
ZCTA5 80435,61898.00
ZCTA5 80436,50313.00
ZCTA5 80438,87226.00
ZCTA5 80439,58000.00
ZCTA5 80440,73686.00
ZCTA5 80442,65889.00
ZCTA5 80443,66000.00
ZCTA5 80444,65221.00
ZCTA5 80446,51349.00
ZCTA5 80447,39451.00
ZCTA5 80448,39214.00
ZCTA5 80449,67250.00
ZCTA5 80451,51919.00
ZCTA5 80452,80350.00
ZCTA5 80453,79722.00
ZCTA5 80454,76875.00
ZCTA5 80455,54414.00
ZCTA5 80456,39618.00
ZCTA5 80457,58173.00
ZCTA5 80459,45379.00
ZCTA5 80461,46250.00
ZCTA5 80463,86993.00
ZCTA5 80465,62153.00
ZCTA5 80466,60729.00
ZCTA5 80467,59531.00
ZCTA5 80468,38047.00
ZCTA5 80469,83684.00
ZCTA5 80470,
ZCTA5 80471,89063.00
ZCTA5 80473,
ZCTA5 80475,51250.00
ZCTA5 80476,98472.00
ZCTA5 80477,88519.00
ZCTA5 80478,
ZCTA5 80479,44286.00
ZCTA5 80480,123750.00
ZCTA5 80481,59662.00
ZCTA5 80482,41250.00
ZCTA5 80483,62631.00
ZCTA5 80487,
ZCTA5 80488,48910.00
ZCTA5 80497,73773.00
ZCTA5 80498,46159.00
ZCTA5 80501,79004.00
ZCTA5 80503,79006.00
ZCTA5 80504,47027.00
ZCTA5 80510,
ZCTA5 80511,65388.00
ZCTA5 80512,73288.00
ZCTA5 80513,45078.00
ZCTA5 80514,41875.00
ZCTA5 80515,106665.00
ZCTA5 80516,56033.00
ZCTA5 80517,52500.00
ZCTA5 80520,39667.00
ZCTA5 80521,55506.00
ZCTA5 80524,63445.00
ZCTA5 80525,56573.00
ZCTA5 80526,89380.00
ZCTA5 80528,62473.00
ZCTA5 80530,
ZCTA5 80532,72997.00
ZCTA5 80534,46796.00
ZCTA5 80535,59205.00
ZCTA5 80536,52197.00
ZCTA5 80537,62515.00
ZCTA5 80538,85568.00
ZCTA5 80540,88295.00
ZCTA5 80542,65146.00
ZCTA5 80543,
ZCTA5 80544,39583.00
ZCTA5 80545,72813.00
ZCTA5 80546,78594.00
ZCTA5 80547,74135.00
ZCTA5 80549,81229.00
ZCTA5 80550,61659.00
ZCTA5 80601,95346.00
ZCTA5 80602,67058.00
ZCTA5 80603,54375.00
ZCTA5 80610,61250.00
ZCTA5 80611,37361.00
ZCTA5 80612,57365.00
ZCTA5 80615,43621.00
ZCTA5 80620,52160.00
ZCTA5 80621,48864.00
ZCTA5 80622,50714.00
ZCTA5 80623,73875.00
ZCTA5 80624,33251.00
ZCTA5 80631,60815.00
ZCTA5 80634,74160.00
ZCTA5 80640,71136.00
ZCTA5 80642,69856.00
ZCTA5 80643,67663.00
ZCTA5 80644,55668.00
ZCTA5 80645,66058.00
ZCTA5 80648,53125.00
ZCTA5 80649,62019.00
ZCTA5 80650,59722.00
ZCTA5 80651,59850.00
ZCTA5 80652,45167.00
ZCTA5 80653,51111.00
ZCTA5 80654,47711.00
ZCTA5 80701,32625.00
ZCTA5 80705,46011.00
ZCTA5 80720,66458.00
ZCTA5 80721,42917.00
ZCTA5 80722,43438.00
ZCTA5 80723,54583.00
ZCTA5 80726,27083.00
ZCTA5 80727,46369.00
ZCTA5 80728,39773.00
ZCTA5 80729,46100.00
ZCTA5 80731,62188.00
ZCTA5 80733,43839.00
ZCTA5 80734,50000.00
ZCTA5 80735,45625.00
ZCTA5 80736,45938.00
ZCTA5 80737,32083.00
ZCTA5 80740,49375.00
ZCTA5 80741,47969.00
ZCTA5 80742,43056.00
ZCTA5 80743,38194.00
ZCTA5 80744,46250.00
ZCTA5 80745,29135.00
ZCTA5 80746,60938.00
ZCTA5 80747,32188.00
ZCTA5 80749,67917.00
ZCTA5 80750,40190.00
ZCTA5 80751,81071.00
ZCTA5 80754,212708.00
ZCTA5 80755,35625.00
ZCTA5 80757,47120.00
ZCTA5 80758,41396.00
ZCTA5 80759,39375.00
ZCTA5 80801,48750.00
ZCTA5 80802,36607.00
ZCTA5 80804,48625.00
ZCTA5 80805,40221.00
ZCTA5 80807,49554.00
ZCTA5 80808,62438.00
ZCTA5 80809,50662.00
ZCTA5 80810,43036.00
ZCTA5 80812,40431.00
ZCTA5 80813,69330.00
ZCTA5 80814,38929.00
ZCTA5 80815,50561.00
ZCTA5 80816,56315.00
ZCTA5 80817,66250.00
ZCTA5 80818,53889.00
ZCTA5 80819,35938.00
ZCTA5 80820,43021.00
ZCTA5 80821,57083.00
ZCTA5 80822,41250.00
ZCTA5 80823,46667.00
ZCTA5 80824,66442.00
ZCTA5 80825,52477.00
ZCTA5 80827,43788.00
ZCTA5 80828,57593.00
ZCTA5 80829,51833.00
ZCTA5 80830,78482.00
ZCTA5 80831,46406.00
ZCTA5 80832,43846.00
ZCTA5 80833,28750.00
ZCTA5 80834,87878.00
ZCTA5 77346,30417.00
ZCTA5 77350,41661.00
ZCTA5 77351,77650.00
ZCTA5 77354,71973.00
ZCTA5 77355,82181.00
ZCTA5 77356,44552.00
ZCTA5 77357,54224.00
ZCTA5 77358,43713.00
ZCTA5 77359,33786.00
ZCTA5 77360,57556.00
ZCTA5 77362,41714.00
ZCTA5 77363,44092.00
ZCTA5 77364,59071.00
ZCTA5 77365,76827.00
ZCTA5 77367,58846.00
ZCTA5 77368,18509.00
ZCTA5 77369,34052.00
ZCTA5 77371,41645.00
ZCTA5 77372,67464.00
ZCTA5 77373,65156.00
ZCTA5 77374,61941.00
ZCTA5 77375,33679.00
ZCTA5 77376,93884.00
ZCTA5 77377,46481.00
ZCTA5 77378,97864.00
ZCTA5 77379,68759.00
ZCTA5 77380,101628.00
ZCTA5 77381,136411.00
ZCTA5 77382,81335.00
ZCTA5 77384,86454.00
ZCTA5 77385,84940.00
ZCTA5 77386,82059.00
ZCTA5 77388,102205.00
ZCTA5 77389,57440.00
ZCTA5 77396,154053.00
ZCTA5 77401,106408.00
ZCTA5 77406,85045.00
ZCTA5 77407,34000.00
ZCTA5 77412,41301.00
ZCTA5 77414,
ZCTA5 77415,32500.00
ZCTA5 77417,49469.00
ZCTA5 77418,22431.00
ZCTA5 77419,34083.00
ZCTA5 77420,50592.00
ZCTA5 77422,37182.00
ZCTA5 77423,44974.00
ZCTA5 77426,
ZCTA5 77428,98191.00
ZCTA5 77429,75278.00
ZCTA5 77430,
ZCTA5 77432,93884.00
ZCTA5 77433,34474.00
ZCTA5 77434,49261.00
ZCTA5 77435,
ZCTA5 77436,46557.00
ZCTA5 77437,
ZCTA5 77440,136080.00
ZCTA5 77441,45893.00
ZCTA5 77442,
ZCTA5 77443,63750.00
ZCTA5 77444,44549.00
ZCTA5 77445,28690.00
ZCTA5 77446,65235.00
ZCTA5 77447,
ZCTA5 77448,66550.00
ZCTA5 77449,99732.00
ZCTA5 77450,23750.00
ZCTA5 77451,25972.00
ZCTA5 77453,60057.00
ZCTA5 77454,45446.00
ZCTA5 77455,43824.00
ZCTA5 77456,32955.00
ZCTA5 77457,36250.00
ZCTA5 77458,107214.00
ZCTA5 77459,87679.00
ZCTA5 77460,58594.00
ZCTA5 77461,48182.00
ZCTA5 77464,37578.00
ZCTA5 77465,61009.00
ZCTA5 77466,39250.00
ZCTA5 77467,9980.00
ZCTA5 77468,70142.00
ZCTA5 77469,40655.00
ZCTA5 77470,43691.00
ZCTA5 77471,24286.00
ZCTA5 77473,57064.00
ZCTA5 77474,47578.00
ZCTA5 77475,46667.00
ZCTA5 77476,54913.00
ZCTA5 77477,89295.00
ZCTA5 77478,128362.00
ZCTA5 77479,55484.00
ZCTA5 77480,
ZCTA5 77481,49729.00
ZCTA5 77482,92500.00
ZCTA5 77483,64768.00
ZCTA5 77484,64444.00
ZCTA5 77485,59366.00
ZCTA5 77486,38907.00
ZCTA5 77488,58687.00
ZCTA5 77489,76393.00
ZCTA5 77493,131694.00
ZCTA5 77494,73383.00
ZCTA5 77498,43893.00
ZCTA5 77502,46224.00
ZCTA5 77503,40642.00
ZCTA5 77504,73294.00
ZCTA5 77505,29965.00
ZCTA5 77506,
ZCTA5 77507,57205.00
ZCTA5 77510,51203.00
ZCTA5 77511,43750.00
ZCTA5 77514,58250.00
ZCTA5 77515,77629.00
ZCTA5 77517,40421.00
ZCTA5 77518,37270.00
ZCTA5 77519,43094.00
ZCTA5 77520,54343.00
ZCTA5 77521,90226.00
ZCTA5 77523,45514.00
ZCTA5 77530,47862.00
ZCTA5 77531,62313.00
ZCTA5 77532,52847.00
ZCTA5 77533,74583.00
ZCTA5 77534,57170.00
ZCTA5 77535,79251.00
ZCTA5 77536,45000.00
ZCTA5 77538,67525.00
ZCTA5 77539,42014.00
ZCTA5 77541,68722.00
ZCTA5 77545,95641.00
ZCTA5 77546,42434.00
ZCTA5 77547,31124.00
ZCTA5 77550,43450.00
ZCTA5 77551,63405.00
ZCTA5 77554,45313.00
ZCTA5 77560,37143.00
ZCTA5 77561,59688.00
ZCTA5 77562,50481.00
ZCTA5 77563,44718.00
ZCTA5 77564,77589.00
ZCTA5 77565,74060.00
ZCTA5 77566,43928.00
ZCTA5 77568,69480.00
ZCTA5 77571,93178.00
ZCTA5 77573,45792.00
ZCTA5 77575,60759.00
ZCTA5 77577,99940.00
ZCTA5 77578,179667.00
ZCTA5 77580,86857.00
ZCTA5 77581,69436.00
ZCTA5 77583,94669.00
ZCTA5 77584,38724.00
ZCTA5 77585,87136.00
ZCTA5 77586,38750.00
ZCTA5 77587,44010.00
ZCTA5 77590,45030.00
ZCTA5 77591,84444.00
ZCTA5 77597,46161.00
ZCTA5 77598,62560.00
ZCTA5 77611,46278.00
ZCTA5 77612,63542.00
ZCTA5 77613,48750.00
ZCTA5 77614,56500.00
ZCTA5 77615,75750.00
ZCTA5 77616,28438.00
ZCTA5 77617,48578.00
ZCTA5 77619,83548.00
ZCTA5 77622,60417.00
ZCTA5 77623,40438.00
ZCTA5 77624,47228.00
ZCTA5 77625,57203.00
ZCTA5 77627,49375.00
ZCTA5 77629,42890.00
ZCTA5 77630,60609.00
ZCTA5 77632,29544.00
ZCTA5 77640,32407.00
ZCTA5 77642,92083.00
ZCTA5 77650,61600.00
ZCTA5 77651,34732.00
ZCTA5 77655,42047.00
ZCTA5 77656,61356.00
ZCTA5 77657,76277.00
ZCTA5 77659,55769.00
ZCTA5 77660,57240.00
ZCTA5 77661,44444.00
ZCTA5 77662,59203.00
ZCTA5 77663,44728.00
ZCTA5 77664,44314.00
ZCTA5 77665,26642.00
ZCTA5 77701,33613.00
ZCTA5 77702,25421.00
ZCTA5 77703,33860.00
ZCTA5 77705,56512.00
ZCTA5 77706,50314.00
ZCTA5 77707,37728.00
ZCTA5 77708,60445.00
ZCTA5 77713,26716.00
ZCTA5 77801,52598.00
ZCTA5 77802,35685.00
ZCTA5 77803,45542.00
ZCTA5 77807,60870.00
ZCTA5 77808,56875.00
ZCTA5 77830,43500.00
ZCTA5 77831,47898.00
ZCTA5 77833,63774.00
ZCTA5 77835,54835.00
ZCTA5 77836,24063.00
ZCTA5 77837,20372.00
ZCTA5 77840,70776.00
ZCTA5 77845,55063.00
ZCTA5 77853,
ZCTA5 77855,54213.00
ZCTA5 77856,44688.00
ZCTA5 77857,37348.00
ZCTA5 77859,66575.00
ZCTA5 77861,38391.00
ZCTA5 77864,52333.00
ZCTA5 77865,37188.00
ZCTA5 77867,42877.00
ZCTA5 77868,49324.00
ZCTA5 77871,45265.00
ZCTA5 77872,50188.00
ZCTA5 77873,58796.00
ZCTA5 77876,36875.00
ZCTA5 77878,44199.00
ZCTA5 77879,51031.00
ZCTA5 77880,40227.00
ZCTA5 77901,65099.00
ZCTA5 77904,63357.00
ZCTA5 77905,34419.00
ZCTA5 77950,32152.00
ZCTA5 77951,50061.00
ZCTA5 77954,47951.00
ZCTA5 77957,
ZCTA5 77960,
ZCTA5 77961,49528.00
ZCTA5 77962,47810.00
ZCTA5 77963,45197.00
ZCTA5 77964,70927.00
ZCTA5 77968,29583.00
ZCTA5 77969,48517.00
ZCTA5 77970,85325.00
ZCTA5 77971,
ZCTA5 77973,67500.00
ZCTA5 77974,60577.00
ZCTA5 77975,44167.00
ZCTA5 77976,31302.00
ZCTA5 77977,51875.00
ZCTA5 77978,47218.00
ZCTA5 77979,57303.00
ZCTA5 77982,46923.00
ZCTA5 77983,47196.00
ZCTA5 77984,61875.00
ZCTA5 77987,39722.00
ZCTA5 77988,38375.00
ZCTA5 77990,58750.00
ZCTA5 77991,51968.00
ZCTA5 77993,45000.00
ZCTA5 77994,45578.00
ZCTA5 77995,
ZCTA5 78001,49182.00
ZCTA5 78002,46139.00
ZCTA5 78003,124730.00
ZCTA5 78004,22917.00
ZCTA5 78005,72603.00
ZCTA5 78006,
ZCTA5 78007,63464.00
ZCTA5 78008,60074.00
ZCTA5 78009,42791.00
ZCTA5 78010,30793.00
ZCTA5 78011,36298.00
ZCTA5 78012,50865.00
ZCTA5 78013,35286.00
ZCTA5 78014,119077.00
ZCTA5 78015,49271.00
ZCTA5 78016,44018.00
ZCTA5 78017,29018.00
ZCTA5 78019,
ZCTA5 78021,50817.00
ZCTA5 78022,108881.00
ZCTA5 78023,47227.00
ZCTA5 78024,44956.00
ZCTA5 78025,58966.00
ZCTA5 78026,96763.00
ZCTA5 78027,42461.00
ZCTA5 78028,
ZCTA5 78029,48681.00
ZCTA5 78039,21941.00
ZCTA5 78040,40614.00
ZCTA5 78041,30985.00
ZCTA5 78043,39250.00
ZCTA5 78044,62310.00
ZCTA5 78045,35526.00
ZCTA5 78046,31050.00
ZCTA5 78050,58345.00
ZCTA5 78052,45500.00
ZCTA5 78055,93063.00
ZCTA5 78056,31919.00
ZCTA5 78057,65500.00
ZCTA5 78058,57765.00
ZCTA5 78059,
ZCTA5 78060,35181.00
ZCTA5 78061,49733.00
ZCTA5 78063,58544.00
ZCTA5 78064,47500.00
ZCTA5 78065,60701.00
ZCTA5 78066,30313.00
ZCTA5 78067,40000.00
ZCTA5 78069,77250.00
ZCTA5 78070,48472.00
ZCTA5 78071,45208.00
ZCTA5 78072,45786.00
ZCTA5 78073,26833.00
ZCTA5 78075,31426.00
ZCTA5 78076,73083.00
ZCTA5 78101,41565.00
ZCTA5 78102,65750.00
ZCTA5 78104,34850.00
ZCTA5 78107,85382.00
ZCTA5 78108,62946.00
ZCTA5 78109,50810.00
ZCTA5 78112,62708.00
ZCTA5 78113,58410.00
ZCTA5 78114,53056.00
ZCTA5 78116,71964.00
ZCTA5 78117,36466.00
ZCTA5 78118,43416.00
ZCTA5 78119,78189.00
ZCTA5 78121,30221.00
ZCTA5 78122,70552.00
ZCTA5 78123,58321.00
ZCTA5 78124,56250.00
ZCTA5 78125,55360.00
ZCTA5 78130,86824.00
ZCTA5 78132,54020.00
ZCTA5 78133,33542.00
ZCTA5 78140,44167.00
ZCTA5 78141,50833.00
ZCTA5 78142,27774.00
ZCTA5 78143,18833.00
ZCTA5 78144,60278.00
ZCTA5 78145,60278.00
ZCTA5 78146,60769.00
ZCTA5 78147,60496.00
ZCTA5 78148,
ZCTA5 78150,45000.00
ZCTA5 78151,72625.00
ZCTA5 78152,72805.00
ZCTA5 78154,48332.00
ZCTA5 78155,33250.00
ZCTA5 78159,51788.00
ZCTA5 78160,55568.00
ZCTA5 78161,38942.00
ZCTA5 78162,97423.00
ZCTA5 78163,46016.00
ZCTA5 78164,33512.00
ZCTA5 78201,24285.00
ZCTA5 78202,23859.00
ZCTA5 78203,31083.00
ZCTA5 78204,16809.00
ZCTA5 78205,22894.00
ZCTA5 78207,26317.00
ZCTA5 78208,63104.00
ZCTA5 78209,32638.00
ZCTA5 78210,33480.00
ZCTA5 78211,39484.00
ZCTA5 78212,39806.00
ZCTA5 78213,29026.00
ZCTA5 78214,39515.00
ZCTA5 78215,41853.00
ZCTA5 78216,44221.00
ZCTA5 78217,37885.00
ZCTA5 78218,38103.00
ZCTA5 78219,31277.00
ZCTA5 78220,38057.00
ZCTA5 78221,45992.00
ZCTA5 78222,36581.00
ZCTA5 78223,41757.00
ZCTA5 78224,32479.00
ZCTA5 78225,25804.00
ZCTA5 78226,37763.00
ZCTA5 78227,36113.00
ZCTA5 78228,34573.00
ZCTA5 78229,56996.00
ZCTA5 78230,77155.00
ZCTA5 78231,65997.00
ZCTA5 78232,55435.00
ZCTA5 78233,59652.00
ZCTA5 78234,49659.00
ZCTA5 78235,60625.00
ZCTA5 78236,26992.00
ZCTA5 78237,45307.00
ZCTA5 78238,57231.00
ZCTA5 78239,48851.00
ZCTA5 78240,35071.00
ZCTA5 78242,
ZCTA5 78243,57412.00
ZCTA5 78244,59742.00
ZCTA5 78245,67906.00
ZCTA5 78247,104189.00
ZCTA5 78248,68942.00
ZCTA5 78249,62059.00
ZCTA5 78250,64463.00
ZCTA5 78251,55190.00
ZCTA5 78252,89282.00
ZCTA5 78253,76366.00
ZCTA5 78254,114315.00
ZCTA5 78255,68355.00
ZCTA5 78256,115560.00
ZCTA5 78257,106036.00
ZCTA5 78258,98266.00
ZCTA5 78259,109424.00
ZCTA5 78260,102163.00
ZCTA5 78261,70833.00
ZCTA5 78263,42334.00
ZCTA5 78264,109196.00
ZCTA5 78266,43542.00
ZCTA5 78330,41733.00
ZCTA5 78332,
ZCTA5 78335,39682.00
ZCTA5 78336,
ZCTA5 78338,46583.00
ZCTA5 78339,48750.00
ZCTA5 78340,32898.00
ZCTA5 78341,42054.00
ZCTA5 78342,51453.00
ZCTA5 78343,56875.00
ZCTA5 78344,18846.00
ZCTA5 78349,36850.00
ZCTA5 78351,30529.00
ZCTA5 78352,18670.00
ZCTA5 78353,24004.00
ZCTA5 78355,55167.00
ZCTA5 78357,44141.00
ZCTA5 78358,39911.00
ZCTA5 78359,37746.00
ZCTA5 78361,58077.00
ZCTA5 78362,37448.00
ZCTA5 78363,39528.00
ZCTA5 78368,35938.00
ZCTA5 78369,58496.00
ZCTA5 78370,52981.00
ZCTA5 78371,54659.00
ZCTA5 78372,44444.00
ZCTA5 78373,67975.00
ZCTA5 78374,30893.00
ZCTA5 78375,23988.00
ZCTA5 78376,45144.00
ZCTA5 78377,43221.00
ZCTA5 78379,43481.00
ZCTA5 78380,43832.00
ZCTA5 78382,53455.00
ZCTA5 78383,23875.00
ZCTA5 78384,35521.00
ZCTA5 78385,49018.00
ZCTA5 78387,34792.00
ZCTA5 78389,37309.00
ZCTA5 78390,31458.00
ZCTA5 78391,46146.00
ZCTA5 78393,24270.00
ZCTA5 78401,70417.00
ZCTA5 78402,39821.00
ZCTA5 78404,27323.00
ZCTA5 78405,50342.00
ZCTA5 78406,29949.00
ZCTA5 78407,32132.00
ZCTA5 78408,50806.00
ZCTA5 78409,73654.00
ZCTA5 78410,41366.00
ZCTA5 78411,45575.00
ZCTA5 78412,65630.00
ZCTA5 78413,79808.00
ZCTA5 78414,40776.00
ZCTA5 78415,30505.00
ZCTA5 78416,44412.00
ZCTA5 78417,60003.00
ZCTA5 78418,48750.00
ZCTA5 78419,32819.00
ZCTA5 78501,34588.00
ZCTA5 78503,63227.00
ZCTA5 78504,32412.00
ZCTA5 78516,29784.00
ZCTA5 78520,26613.00
ZCTA5 78521,49313.00
ZCTA5 78526,19048.00
ZCTA5 78535,29432.00
ZCTA5 78536,26638.00
ZCTA5 78537,25563.00
ZCTA5 78538,54820.00
ZCTA5 78539,33691.00
ZCTA5 78541,30545.00
ZCTA5 78542,24235.00
ZCTA5 78543,17344.00
ZCTA5 78545,14185.00
ZCTA5 78548,14036.00
ZCTA5 78549,34919.00
ZCTA5 78550,41481.00
ZCTA5 78552,41386.00
ZCTA5 78557,30293.00
ZCTA5 78558,33654.00
ZCTA5 78559,33676.00
ZCTA5 78560,21875.00
ZCTA5 78561,25625.00
ZCTA5 78562,31103.00
ZCTA5 78563,
ZCTA5 78564,15531.00
ZCTA5 78565,41536.00
ZCTA5 78566,24063.00
ZCTA5 78567,40087.00
ZCTA5 78569,27565.00
ZCTA5 78570,38933.00
ZCTA5 78572,33063.00
ZCTA5 78573,29792.00
ZCTA5 78574,50572.00
ZCTA5 78575,25902.00
ZCTA5 78576,34619.00
ZCTA5 78577,34541.00
ZCTA5 78578,32426.00
ZCTA5 78579,28323.00
ZCTA5 78580,28331.00
ZCTA5 78582,33790.00
ZCTA5 78583,21186.00
ZCTA5 78584,19583.00
ZCTA5 78585,29617.00
ZCTA5 78586,27679.00
ZCTA5 78588,34523.00
ZCTA5 78589,26667.00
ZCTA5 78590,38500.00
ZCTA5 78591,27222.00
ZCTA5 78592,22458.00
ZCTA5 78593,17204.00
ZCTA5 78594,26518.00
ZCTA5 78595,34836.00
ZCTA5 78596,42500.00
ZCTA5 78597,15515.00
ZCTA5 78598,53777.00
ZCTA5 78602,59797.00
ZCTA5 78605,53016.00
ZCTA5 78606,20833.00
ZCTA5 78607,56627.00
ZCTA5 78608,37132.00
ZCTA5 78609,74550.00
ZCTA5 78610,49743.00
ZCTA5 78611,62900.00
ZCTA5 78612,83146.00
ZCTA5 78613,79688.00
ZCTA5 78614,60139.00
ZCTA5 78615,52184.00
ZCTA5 78616,45040.00
ZCTA5 78617,60625.00
ZCTA5 78618,110074.00
ZCTA5 78619,89595.00
ZCTA5 78620,54850.00
ZCTA5 78621,49063.00
ZCTA5 78622,60729.00
ZCTA5 78623,54794.00
ZCTA5 78624,57602.00
ZCTA5 78626,79813.00
ZCTA5 78628,43527.00
ZCTA5 78629,40213.00
ZCTA5 78631,40917.00
ZCTA5 78632,73324.00
ZCTA5 78633,73977.00
ZCTA5 78634,
ZCTA5 78635,49375.00
ZCTA5 78636,46277.00
ZCTA5 78638,40020.00
ZCTA5 78639,66789.00
ZCTA5 78640,73535.00
ZCTA5 78641,72388.00
ZCTA5 78642,43547.00
ZCTA5 78643,51533.00
ZCTA5 78644,70854.00
ZCTA5 78645,45052.00
ZCTA5 78648,54514.00
ZCTA5 78650,70868.00
ZCTA5 78652,62415.00
ZCTA5 78653,47171.00
ZCTA5 78654,44875.00
ZCTA5 78655,38551.00
ZCTA5 78656,70161.00
ZCTA5 78657,68989.00
ZCTA5 78659,75138.00
ZCTA5 78660,48542.00
ZCTA5 78661,75750.00
ZCTA5 78662,73291.00
ZCTA5 78663,61673.00
ZCTA5 78664,85048.00
ZCTA5 78665,33819.00
ZCTA5 78666,79850.00
ZCTA5 78669,46932.00
ZCTA5 78670,41591.00
ZCTA5 78671,23795.00
ZCTA5 78672,73750.00
ZCTA5 78675,69485.00
ZCTA5 78676,57120.00
ZCTA5 78677,96086.00
ZCTA5 78681,87306.00
ZCTA5 78701,37690.00
ZCTA5 78702,81903.00
ZCTA5 78703,52306.00
ZCTA5 78704,12786.00
ZCTA5 78705,
ZCTA5 78712,99541.00
ZCTA5 78717,38875.00
ZCTA5 78719,36698.00
ZCTA5 78721,54526.00
ZCTA5 78722,42615.00
ZCTA5 78723,36776.00
ZCTA5 78724,65048.00
ZCTA5 78725,68777.00
ZCTA5 78726,69699.00
ZCTA5 78727,49521.00
ZCTA5 78728,60567.00
ZCTA5 78729,108421.00
ZCTA5 78730,79315.00
ZCTA5 78731,128397.00
ZCTA5 78732,127250.00
ZCTA5 78733,92904.00
ZCTA5 78734,81152.00
ZCTA5 78735,86439.00
ZCTA5 78736,122886.00
ZCTA5 78737,127683.00
ZCTA5 78738,130199.00
ZCTA5 78739,31192.00
ZCTA5 78741,35700.00
ZCTA5 78742,41331.00
ZCTA5 78744,52949.00
ZCTA5 78745,128556.00
ZCTA5 78746,62243.00
ZCTA5 78747,68835.00
ZCTA5 78748,84954.00
ZCTA5 78749,73659.00
ZCTA5 78750,41279.00
ZCTA5 78751,37396.00
ZCTA5 78752,39228.00
ZCTA5 78753,53040.00
ZCTA5 78754,63750.00
ZCTA5 78756,60856.00
ZCTA5 78757,44476.00
ZCTA5 78758,70095.00
ZCTA5 78759,36136.00
ZCTA5 78801,52402.00
ZCTA5 78802,25976.00
ZCTA5 78827,22371.00
ZCTA5 78828,17083.00
ZCTA5 78829,22417.00
ZCTA5 78830,32473.00
ZCTA5 78832,30921.00
ZCTA5 78833,41637.00
ZCTA5 78834,38125.00
ZCTA5 78836,31429.00
ZCTA5 78837,43036.00
ZCTA5 78838,27269.00
ZCTA5 78839,42789.00
ZCTA5 78840,
ZCTA5 78843,44261.00
ZCTA5 78850,
ZCTA5 78851,32412.00
ZCTA5 78852,50125.00
ZCTA5 78860,49375.00
ZCTA5 78861,38229.00
ZCTA5 78870,
ZCTA5 78871,30417.00
ZCTA5 78872,40583.00
ZCTA5 78873,35481.00
ZCTA5 78877,36400.00
ZCTA5 78879,47763.00
ZCTA5 78880,35819.00
ZCTA5 78881,44352.00
ZCTA5 78883,47292.00
ZCTA5 78884,93750.00
ZCTA5 78885,73938.00
ZCTA5 78886,68269.00
ZCTA5 78931,45625.00
ZCTA5 78932,54825.00
ZCTA5 78933,47670.00
ZCTA5 78934,55909.00
ZCTA5 78935,50050.00
ZCTA5 78938,47344.00
ZCTA5 78940,41972.00
ZCTA5 78941,48555.00
ZCTA5 78942,36250.00
ZCTA5 78943,50550.00
ZCTA5 78944,50716.00
ZCTA5 78945,39208.00
ZCTA5 78946,54639.00
ZCTA5 78947,57463.00
ZCTA5 78948,85577.00
ZCTA5 78949,48071.00
ZCTA5 78950,
ZCTA5 78951,44589.00
ZCTA5 78953,55714.00
ZCTA5 78954,41643.00
ZCTA5 78956,39746.00
ZCTA5 78957,43859.00
ZCTA5 78959,51848.00
ZCTA5 78962,65203.00
ZCTA5 78963,53750.00
ZCTA5 79001,80625.00
ZCTA5 79003,65179.00
ZCTA5 79005,45263.00
ZCTA5 79007,42530.00
ZCTA5 79009,73839.00
ZCTA5 79010,70417.00
ZCTA5 79011,115278.00
ZCTA5 79012,41371.00
ZCTA5 79013,56890.00
ZCTA5 79014,54973.00
ZCTA5 79015,
ZCTA5 79016,40526.00
ZCTA5 79018,61250.00
ZCTA5 79019,40875.00
ZCTA5 79021,49107.00
ZCTA5 79022,61667.00
ZCTA5 79024,18056.00
ZCTA5 79025,36532.00
ZCTA5 79027,50061.00
ZCTA5 79029,44554.00
ZCTA5 79031,50625.00
ZCTA5 79032,153625.00
ZCTA5 79033,62031.00
ZCTA5 79034,50584.00
ZCTA5 79035,53806.00
ZCTA5 79036,55455.00
ZCTA5 79039,45096.00
ZCTA5 79040,37270.00
ZCTA5 79041,46711.00
ZCTA5 79042,43182.00
ZCTA5 79043,54500.00
ZCTA5 79044,43347.00
ZCTA5 79045,42143.00
ZCTA5 79046,
ZCTA5 79051,48750.00
ZCTA5 79052,76250.00
ZCTA5 79053,41875.00
ZCTA5 79054,47083.00
